,Topic ID,Model,Rank,Discussion ID,Argument ID,args-id
1474,20,DirichletLM,37,40525,19,402902df-2019-04-17T11:47:31Z-00018-000
1475,20,DirichletLM,38,40525,23,402902df-2019-04-17T11:47:31Z-00022-000
1476,20,DirichletLM,39,40525,24,402902df-2019-04-17T11:47:31Z-00023-000
1477,20,DirichletLM,40,40525,27,402902df-2019-04-17T11:47:31Z-00026-000
1478,20,DirichletLM,41,40525,6,402902df-2019-04-17T11:47:31Z-00005-000
1479,20,DirichletLM,42,40525,8,402902df-2019-04-17T11:47:31Z-00007-000
1480,20,DirichletLM,43,40525,22,402902df-2019-04-17T11:47:31Z-00021-000
1481,20,DirichletLM,44,40525,16,402902df-2019-04-17T11:47:31Z-00015-000
1482,20,DirichletLM,45,25908,2,8d325e50-2019-04-15T20:22:20Z-00001-000
1483,20,DirichletLM,46,27244,20,8d6d1941-2019-04-19T12:45:23Z-00019-000
1484,20,DirichletLM,47,5407,12,cb9489c0-2019-04-19T12:45:51Z-00011-000
1485,20,DirichletLM,48,21881,9,33d9d3b4-2019-04-18T13:47:23Z-00006-000
1486,20,DirichletLM,49,40525,29,402902df-2019-04-17T11:47:31Z-00028-000
1487,10,DPH,42,12031,2,3f13792b-2019-04-18T16:30:49Z-00002-000
1488,18,DirichletLM,0,19759,6,242d823d-2019-04-18T13:15:06Z-00000-000
1489,18,DirichletLM,1,39644,2,d9e901a9-2019-04-18T18:46:03Z-00005-000
1490,18,DirichletLM,2,15398,3,ea2e1abf-2019-04-18T18:45:35Z-00003-000
1491,18,DirichletLM,3,16193,4,d1fd20a1-2019-04-18T19:40:28Z-00005-000
1492,18,DirichletLM,4,21535,4,8867a38b-2019-04-18T18:52:49Z-00002-000
1493,18,DirichletLM,5,17796,7,4d91b1df-2019-04-18T15:29:29Z-00006-000
1494,18,DirichletLM,6,21535,5,2bdc371a-2019-04-18T17:17:57Z-00002-000
1495,18,DirichletLM,7,34176,4,3395c96c-2019-04-18T15:25:48Z-00002-000
1496,18,DirichletLM,8,36908,5,e24a1f7f-2019-04-18T19:34:56Z-00004-000
1497,18,DirichletLM,9,17796,2,4d91b1df-2019-04-18T15:29:29Z-00007-000
1498,18,DirichletLM,10,10321,2,d9e86ee5-2019-04-18T18:00:55Z-00002-000
1499,18,DirichletLM,11,9587,1,ea2e9e22-2019-04-18T16:28:43Z-00005-000
1500,18,DirichletLM,12,13338,1,b91f04f4-2019-04-18T15:09:43Z-00003-000
1501,18,DirichletLM,13,10672,2,48d182a5-2019-04-18T15:47:41Z-00001-000
1502,18,DirichletLM,14,12877,2,e3294f33-2019-04-18T14:13:32Z-00001-000
1503,18,DirichletLM,15,12877,5,b183cc33-2019-04-18T18:50:54Z-00004-000
1504,18,DirichletLM,16,30436,3,ae59d57-2019-04-18T15:30:27Z-00001-000
1505,18,DirichletLM,17,29455,3,b56be777-2019-04-18T16:58:39Z-00002-000
1506,18,DirichletLM,18,36520,5,9e180209-2019-04-18T14:35:52Z-00002-000
1507,18,DirichletLM,19,31601,1,6334dfa0-2019-04-18T16:32:19Z-00003-000
1508,18,DirichletLM,20,39952,21,53365126-2019-04-15T20:23:00Z-00020-000
1509,18,DirichletLM,21,25181,4,1ac17d86-2019-04-18T15:37:39Z-00002-000
1510,18,DirichletLM,22,31294,4,b0e4b003-2019-04-18T14:15:43Z-00004-000
1511,18,DirichletLM,23,34176,5,3395c96c-2019-04-18T15:25:48Z-00001-000
1512,18,DirichletLM,24,614,3,56ff41f0-2019-04-18T16:22:34Z-00001-000
1513,18,DirichletLM,25,17796,3,c03cdbce-2019-04-18T11:26:15Z-00007-000
1514,18,DirichletLM,26,34176,2,7fa0772b-2019-04-18T17:12:20Z-00004-000
1515,18,DirichletLM,27,10078,4,3395556a-2019-04-18T17:00:45Z-00004-000
1516,18,DirichletLM,28,36008,2,df9e9598-2019-04-18T18:54:32Z-00003-000
1517,18,DirichletLM,29,2021,6,6065748e-2019-04-18T18:38:21Z-00004-000
1518,18,DirichletLM,30,19565,1,d802a477-2019-04-18T18:38:20Z-00005-000
1519,18,DirichletLM,31,30335,5,63356ea3-2019-04-18T13:22:32Z-00005-000
1520,18,DirichletLM,32,3371,3,63f4a530-2019-04-18T17:04:57Z-00002-000
1521,18,DirichletLM,33,20800,6,6335c440-2019-04-18T13:10:55Z-00000-000
1522,18,DirichletLM,34,31396,2,9b60ca4f-2019-04-18T18:42:01Z-00003-000
1523,18,DirichletLM,35,25282,3,b52b2679-2019-04-18T14:26:12Z-00004-000
1524,18,DirichletLM,36,9276,3,630bc9f5-2019-04-18T16:38:01Z-00004-000
1525,18,DirichletLM,37,20012,4,c69ebdd9-2019-04-18T13:14:29Z-00003-000
1526,18,DirichletLM,38,31612,3,d01da2a3-2019-04-18T19:04:30Z-00001-000
1527,18,DirichletLM,39,13462,1,933d85b9-2019-04-18T16:11:47Z-00005-000
1528,18,DirichletLM,40,16238,1,5d034f2d-2019-04-18T19:20:30Z-00007-000
1529,18,DirichletLM,41,15636,1,8b014bd0-2019-04-18T14:37:52Z-00007-000
1530,18,DirichletLM,42,30375,2,3396362a-2019-04-18T14:25:19Z-00002-000
1531,18,DirichletLM,43,39952,17,53365126-2019-04-15T20:23:00Z-00016-000
1532,18,DirichletLM,44,16238,8,5d034f2d-2019-04-18T19:20:30Z-00000-000
1533,18,DirichletLM,45,28644,2,6335c4bc-2019-04-18T13:07:19Z-00003-000
1534,18,DirichletLM,46,23425,1,63355ec6-2019-04-18T14:37:19Z-00005-000
1535,18,DirichletLM,47,16193,6,7f2875fd-2019-04-18T13:13:03Z-00005-000
1536,18,DirichletLM,48,997,2,32da7098-2019-04-18T14:57:49Z-00003-000
1537,18,DirichletLM,49,997,6,2e69e21f-2019-04-18T16:44:39Z-00000-000
1538,10,DPH,43,28265,6,d267a5af-2019-04-18T18:07:23Z-00009-000
1539,19,DirichletLM,0,33099,3,fba9d594-2019-04-18T15:25:31Z-00003-000
1540,19,DirichletLM,1,30100,34,63346761-2019-04-18T18:25:10Z-00005-000
1541,19,DirichletLM,2,31328,4,91e3211a-2019-04-18T16:55:23Z-00004-000
1542,19,DirichletLM,3,3381,2,2771aba0-2019-04-18T15:29:45Z-00003-000
1543,19,DirichletLM,4,10609,5,d2a0c8c-2019-04-18T11:41:51Z-00003-000
1544,19,DirichletLM,5,23680,1,7839a8e-2019-04-18T13:02:10Z-00001-000
1545,19,DirichletLM,6,30100,13,d9946d8a-2019-04-18T13:38:28Z-00000-000
1546,19,DirichletLM,7,3381,3,2771aba0-2019-04-18T15:29:45Z-00001-000
1547,19,DirichletLM,8,24896,6,45198ce6-2019-04-18T18:35:19Z-00001-000
1548,19,DirichletLM,9,16589,2,7005e549-2019-04-18T12:56:16Z-00003-000
1549,19,DirichletLM,10,2260,1,51826e57-2019-04-18T16:07:45Z-00005-000
1550,19,DirichletLM,11,25810,4,1dbec9e-2019-04-18T16:11:36Z-00004-000
1551,19,DirichletLM,12,25810,4,1dbec9e-2019-04-18T16:11:36Z-00004-000
1552,19,DirichletLM,13,25810,4,1dbec9e-2019-04-18T16:11:36Z-00004-000
1553,19,DirichletLM,14,23386,6,6334812c-2019-04-18T17:07:40Z-00000-000
1554,19,DirichletLM,15,36372,1,f18350a7-2019-04-18T11:11:22Z-00006-000
1555,19,DirichletLM,16,3000,1,98f133cd-2019-04-18T17:44:34Z-00005-000
1556,19,DirichletLM,17,4148,6,ff5c7649-2019-04-18T18:32:57Z-00004-000
1557,19,DirichletLM,18,4148,6,ff5c7649-2019-04-18T18:32:57Z-00004-000
1558,19,DirichletLM,19,4148,6,ff5c7649-2019-04-18T18:32:57Z-00004-000
1559,19,DirichletLM,20,23723,1,f15d0350-2019-04-18T12:57:04Z-00005-000
1560,19,DirichletLM,21,3567,1,None
1561,19,DirichletLM,22,14987,1,dfb058ea-2019-04-18T18:50:06Z-00003-000
1562,19,DirichletLM,23,4148,8,ff5c7649-2019-04-18T18:32:57Z-00000-000
1563,19,DirichletLM,24,4148,8,ff5c7649-2019-04-18T18:32:57Z-00000-000
1564,19,DirichletLM,25,4148,8,ff5c7649-2019-04-18T18:32:57Z-00000-000
1565,19,DirichletLM,26,30100,28,15006450-2019-04-18T16:44:01Z-00008-000
1566,19,DirichletLM,27,30100,20,2c118a47-2019-04-18T15:40:27Z-00003-000
1567,19,DirichletLM,28,22936,4,62827e8d-2019-04-18T16:10:15Z-00002-000
1568,19,DirichletLM,29,22395,5,45147692-2019-04-18T13:09:04Z-00001-000
1569,19,DirichletLM,30,9345,2,41a0637c-2019-04-18T15:55:52Z-00002-000
1570,19,DirichletLM,31,33099,7,fba9d594-2019-04-18T15:25:31Z-00002-000
1571,19,DirichletLM,32,7401,7,9b60ca6e-2019-04-18T14:43:26Z-00001-000
1572,19,DirichletLM,33,25341,2,fbf5301a-2019-04-18T14:14:29Z-00008-000
1573,19,DirichletLM,34,3000,5,98f133cd-2019-04-18T17:44:34Z-00004-000
1574,19,DirichletLM,35,9212,5,ed737ba-2019-04-18T18:25:15Z-00008-000
1575,19,DirichletLM,36,16061,2,d9e8fe64-2019-04-18T18:47:47Z-00004-000
1576,19,DirichletLM,37,14987,4,dfb058ea-2019-04-18T18:50:06Z-00001-000
1577,19,DirichletLM,38,35815,4,656658c-2019-04-18T14:51:24Z-00002-000
1578,19,DirichletLM,39,23680,2,7839a8e-2019-04-18T13:02:10Z-00002-000
1579,19,DirichletLM,40,30100,11,a07fc94e-2019-04-19T12:47:31Z-00012-000
1580,19,DirichletLM,41,3381,1,2771aba0-2019-04-18T15:29:45Z-00005-000
1581,19,DirichletLM,42,15983,1,d8741005-2019-04-18T13:07:16Z-00007-000
1582,19,DirichletLM,43,3381,4,2771aba0-2019-04-18T15:29:45Z-00004-000
1583,19,DirichletLM,44,23837,16,561de00a-2019-04-18T16:35:55Z-00002-000
1584,19,DirichletLM,45,33828,2,b9c0e12b-2019-04-18T13:51:22Z-00005-000
1585,19,DirichletLM,46,41745,3,de96f288-2019-04-18T16:37:50Z-00002-000
1586,19,DirichletLM,47,4544,15,a4711398-2019-04-18T15:51:40Z-00000-000
1587,19,DirichletLM,48,23644,2,a296bcb2-2019-04-18T15:58:47Z-00006-000
1588,19,DirichletLM,49,35006,31,de2545a6-2019-04-18T19:18:36Z-00003-000
1589,9,DirichletLM,0,4954,1,18354b35-2019-04-18T17:18:43Z-00000-000
1590,9,DirichletLM,1,3382,1,b656fdc4-2019-04-18T17:08:16Z-00001-000
1591,9,DirichletLM,2,40213,18,ff33548-2019-04-19T12:46:27Z-00017-000
1592,9,DirichletLM,3,26941,1,cc128cdd-2019-04-18T15:58:37Z-00004-000
1593,9,DirichletLM,4,40213,17,ff33548-2019-04-19T12:46:27Z-00016-000
1594,9,DirichletLM,5,40253,4,b1ddd96f-2019-04-17T11:47:40Z-00061-000
1595,9,DirichletLM,6,26256,1,e40f4670-2019-04-18T18:50:08Z-00003-000
1596,9,DirichletLM,7,6310,4,4c26d828-2019-04-18T19:20:17Z-00005-000
1597,9,DirichletLM,8,35902,5,528fb34-2019-04-18T16:00:42Z-00003-000
1598,9,DirichletLM,9,33185,5,5d621fc6-2019-04-18T18:36:07Z-00003-000
1599,9,DirichletLM,10,33185,3,5d621fc6-2019-04-18T18:36:07Z-00000-000
1600,9,DirichletLM,11,7703,2,58177ab3-2019-04-18T19:34:39Z-00001-000
1601,9,DirichletLM,12,33185,6,5d621fc6-2019-04-18T18:36:07Z-00001-000
1602,9,DirichletLM,13,24352,1,6ea9a438-2019-04-18T15:38:58Z-00003-000
1603,9,DirichletLM,14,7703,1,58177ab3-2019-04-18T19:34:39Z-00003-000
1604,9,DirichletLM,15,3382,2,b656fdc4-2019-04-18T17:08:16Z-00000-000
1605,9,DirichletLM,16,42157,3,db7b77a1-2019-04-18T18:21:04Z-00003-000
1606,9,DirichletLM,17,37325,17,58c03613-2019-04-15T20:22:11Z-00015-000
1607,9,DirichletLM,18,14442,2,4a484e4e-2019-04-18T18:10:35Z-00001-000
1608,9,DirichletLM,19,14442,5,39bab7b8-2019-04-18T19:18:33Z-00002-000
1609,9,DirichletLM,20,2381,1,df3b86f3-2019-04-18T18:41:07Z-00002-000
1610,9,DirichletLM,21,28718,9,51e725c1-2019-04-15T20:22:34Z-00008-000
1611,9,DirichletLM,22,33075,18,8fd1f0f9-2019-04-18T19:34:28Z-00003-000
1612,9,DirichletLM,23,30877,17,bc2b2a0d-2019-04-15T20:24:26Z-00016-000
1613,9,DirichletLM,24,30877,14,bc2b2a0d-2019-04-15T20:24:26Z-00013-000
1614,9,DirichletLM,25,18518,5,6d8da8ae-2019-04-18T16:44:59Z-00002-000
1615,9,DirichletLM,26,17412,5,1a699cf1-2019-04-18T16:35:00Z-00006-000
1616,9,DirichletLM,27,10638,6,e8771d03-2019-04-18T13:25:13Z-00001-000
1617,9,DirichletLM,28,9551,5,58177ad2-2019-04-18T19:34:18Z-00003-000
1618,9,DirichletLM,29,24352,5,6ea9a438-2019-04-18T15:38:58Z-00001-000
1619,9,DirichletLM,30,24352,2,a96d2751-2019-04-18T19:51:23Z-00000-000
1620,9,DirichletLM,31,4964,6,fa5121ba-2019-04-18T17:45:03Z-00000-000
1621,9,DirichletLM,32,4964,6,fa5121ba-2019-04-18T17:45:03Z-00000-000
1622,9,DirichletLM,33,33185,2,5d621fc6-2019-04-18T18:36:07Z-00002-000
1623,9,DirichletLM,34,30877,8,bc2b2a0d-2019-04-15T20:24:26Z-00007-000
1624,9,DirichletLM,35,20575,7,f33962a2-2019-04-18T15:04:36Z-00003-000
1625,9,DirichletLM,36,28718,12,51e725c1-2019-04-15T20:22:34Z-00011-000
1626,9,DirichletLM,37,27227,2,4c26d847-2019-04-18T18:51:36Z-00002-000
1627,9,DirichletLM,38,42765,3,ff6f8975-2019-04-18T17:08:18Z-00001-000
1628,9,DirichletLM,39,4964,7,629412b6-2019-04-18T18:09:34Z-00003-000
1629,9,DirichletLM,40,4964,7,629412b6-2019-04-18T18:09:34Z-00003-000
1630,9,DirichletLM,41,4964,12,2e721803-2019-04-17T11:47:37Z-00006-000
1631,9,DirichletLM,42,4964,13,785830f5-2019-04-18T12:06:37Z-00002-000
1632,9,DirichletLM,43,4964,12,2e721803-2019-04-17T11:47:37Z-00006-000
1633,9,DirichletLM,44,4964,13,785830f5-2019-04-18T12:06:37Z-00002-000
1634,9,DirichletLM,45,20575,1,e0a66b35-2019-04-18T19:53:08Z-00000-000
1635,9,DirichletLM,46,4964,8,378f5f8b-2019-04-15T20:24:33Z-00003-000
1636,9,DirichletLM,47,4964,9,91a1b22c-2019-04-17T11:47:28Z-00028-000
1637,9,DirichletLM,48,4964,8,378f5f8b-2019-04-15T20:24:33Z-00003-000
1638,9,DirichletLM,49,4964,9,91a1b22c-2019-04-17T11:47:28Z-00028-000
1639,10,DPH,44,17781,2,d267a8d5-2019-04-18T16:58:41Z-00003-000
1640,10,DPH,45,3927,6,6231ab47-2019-04-18T16:20:48Z-00008-000
1641,6,DPH,0,17885,64,f2d744ec-2019-04-18T14:10:25Z-00002-000
1642,6,DPH,1,28367,6,573179be-2019-04-18T16:24:09Z-00002-000
1643,6,DPH,2,10712,3,a7f5e454-2019-04-18T13:43:30Z-00002-000
1644,6,DPH,3,29702,5,a54d8ac8-2019-04-18T14:32:55Z-00002-000
1645,6,DPH,4,6841,2,None
1646,6,DPH,5,10712,1,a7f5e454-2019-04-18T13:43:30Z-00003-000
1647,6,DPH,6,43194,6,3725fa45-2019-04-18T19:47:48Z-00002-000
1648,6,DPH,7,29822,2,109aed09-2019-04-18T16:36:24Z-00001-000
1649,6,DPH,8,24031,6,f4a3ee69-2019-04-18T15:32:25Z-00000-000
1650,6,DPH,9,42203,3,d5ad7f78-2019-04-18T16:43:58Z-00006-000
1651,10,DPH,46,33373,2,d267a8f4-2019-04-18T17:01:16Z-00007-000
1652,6,DPH,10,911,3,5a92807d-2019-04-18T14:35:20Z-00002-000
1653,6,DPH,11,21336,3,8897f051-2019-04-18T13:36:55Z-00000-000
1654,6,DPH,12,3303,1,70e25d9d-2019-04-18T11:55:47Z-00001-000
1655,6,DPH,13,22396,5,9389d854-2019-04-18T18:50:20Z-00003-000
1656,6,DPH,14,6901,4,9b531995-2019-04-18T13:25:09Z-00002-000
1657,6,DPH,15,26089,1,720383e6-2019-04-18T14:09:06Z-00004-000
1658,1,DirichletLM,0,29832,2,5194bbe-2019-04-18T17:30:08Z-00003-000
1659,1,DirichletLM,1,18018,3,630f7c6f-2019-04-18T12:52:49Z-00001-000
1660,1,DirichletLM,2,12533,5,ce0a06c8-2019-04-18T13:05:11Z-00003-000
1661,1,DirichletLM,3,38713,2,b6f6e654-2019-04-18T17:09:58Z-00001-000
1662,1,DirichletLM,4,43000,3,4505ff06-2019-04-18T13:43:08Z-00001-000
1663,1,DirichletLM,5,5739,3,dca59d39-2019-04-18T20:00:26Z-00001-000
1664,1,DirichletLM,6,5739,3,dca59d39-2019-04-18T20:00:26Z-00001-000
1665,1,DirichletLM,7,5739,3,dca59d39-2019-04-18T20:00:26Z-00001-000
1666,1,DirichletLM,8,37069,1,7a99c7cf-2019-04-18T16:20:28Z-00007-000
1667,1,DirichletLM,9,22408,5,51c34db5-2019-04-18T13:22:25Z-00005-000
1668,6,DPH,16,26089,3,720383e6-2019-04-18T14:09:06Z-00000-000
1669,1,DirichletLM,10,13593,2,2fb9d5be-2019-04-18T15:18:29Z-00000-000
1670,1,DirichletLM,11,33824,3,9ac7dfe1-2019-04-18T11:10:17Z-00004-000
1671,1,DirichletLM,12,2675,2,3d4f60b6-2019-04-18T18:43:01Z-00002-000
1672,1,DirichletLM,13,11975,1,7a99c7b0-2019-04-18T16:23:13Z-00007-000
1673,1,DirichletLM,14,26220,1,be617355-2019-04-18T14:49:38Z-00002-000
1674,1,DirichletLM,15,18018,2,6d052ebb-2019-04-18T13:06:42Z-00006-000
1675,1,DirichletLM,16,16012,8,aedf4638-2019-04-18T15:24:01Z-00001-000
1676,1,DirichletLM,17,1615,3,fda29737-2019-04-18T12:53:53Z-00002-000
1677,1,DirichletLM,18,38713,1,b6f6e654-2019-04-18T17:09:58Z-00003-000
1678,1,DirichletLM,19,31768,6,e9139e64-2019-04-18T13:46:58Z-00001-000
1679,6,DPH,17,28402,8,563c9db1-2019-04-18T16:20:05Z-00003-000
1680,1,DirichletLM,20,30835,3,a3b6a2e9-2019-04-18T18:33:42Z-00004-000
1681,1,DirichletLM,21,27510,2,da0b362d-2019-04-18T16:13:49Z-00004-000
1682,1,DirichletLM,22,38713,3,a01e51a9-2019-04-18T16:36:28Z-00005-000
1683,1,DirichletLM,23,38713,5,b6401d55-2019-04-18T18:52:06Z-00001-000
1684,1,DirichletLM,24,33824,4,40f0bed0-2019-04-18T14:11:38Z-00000-000
1685,1,DirichletLM,25,40873,1,bf184b88-2019-04-18T14:33:20Z-00005-000
1686,1,DirichletLM,26,41308,22,dd3e0a35-2019-04-15T20:22:38Z-00021-000
1687,1,DirichletLM,27,44220,2,5e621ee7-2019-04-18T18:05:02Z-00005-000
1688,1,DirichletLM,28,22010,2,9c4ebe55-2019-04-18T18:01:55Z-00004-000
1689,1,DirichletLM,29,40651,2,6bbe2ca6-2019-04-18T14:33:34Z-00003-000
1690,6,DPH,18,48,1,5f1c7022-2019-04-18T15:36:48Z-00005-000
1691,1,DirichletLM,30,7411,6,84bee0b1-2019-04-18T13:28:44Z-00004-000
1692,1,DirichletLM,31,41551,5,baa5c71f-2019-04-18T16:44:24Z-00001-000
1693,1,DirichletLM,32,1602,1,32f15628-2019-04-18T17:22:51Z-00006-000
1694,1,DirichletLM,33,41308,10,dd3e0a35-2019-04-15T20:22:38Z-00009-000
1695,1,DirichletLM,34,18591,2,aedf4350-2019-04-18T16:44:31Z-00005-000
1696,1,DirichletLM,35,23456,5,e7a54d-2019-04-18T13:54:37Z-00001-000
1697,1,DirichletLM,36,23456,2,9a5532b3-2019-04-18T16:00:44Z-00002-000
1698,1,DirichletLM,37,21879,3,5339b784-2019-04-18T15:45:56Z-00002-000
1699,1,DirichletLM,38,9086,5,1f0e65df-2019-04-18T15:25:46Z-00007-000
1700,1,DirichletLM,39,41308,12,dd3e0a35-2019-04-15T20:22:38Z-00011-000
1701,6,DPH,19,10712,4,a7f5e454-2019-04-18T13:43:30Z-00000-000
1702,1,DirichletLM,40,43703,2,b1e0e666-2019-04-18T17:57:28Z-00008-000
1703,1,DirichletLM,41,33408,5,d67f6b84-2019-04-17T11:47:43Z-00103-000
1704,1,DirichletLM,42,196,1,8a961be4-2019-04-18T13:49:07Z-00003-000
1705,1,DirichletLM,43,21879,2,5339b784-2019-04-18T15:45:56Z-00004-000
1706,1,DirichletLM,44,33408,6,b2b9a732-2019-04-18T16:57:29Z-00001-000
1707,1,DirichletLM,45,43809,4,be61729b-2019-04-18T19:00:10Z-00005-000
1708,1,DirichletLM,46,25711,6,f3de1edf-2019-04-18T12:54:07Z-00000-000
1709,1,DirichletLM,47,41308,17,dd3e0a35-2019-04-15T20:22:38Z-00016-000
1710,1,DirichletLM,48,6454,1,d449ee59-2019-04-18T19:02:44Z-00008-000
1711,1,DirichletLM,49,22408,1,51c34db5-2019-04-18T13:22:25Z-00006-000
1712,10,DPH,47,31991,1,c416873d-2019-04-18T18:19:50Z-00005-000
1713,6,DPH,20,3303,5,4430de8b-2019-04-18T15:28:56Z-00006-000
1714,6,DPH,21,4085,6,8ae1260a-2019-04-18T15:33:35Z-00003-000
1715,6,DPH,22,21034,4,c617f5ab-2019-04-18T14:18:24Z-00002-000
1716,6,DPH,23,43097,6,c9019969-2019-04-18T16:25:29Z-00000-000
1717,6,DPH,24,17885,26,e3e35db5-2019-04-18T19:26:41Z-00004-000
1718,6,DPH,25,3303,8,4430de8b-2019-04-18T15:28:56Z-00000-000
1719,6,DPH,26,22417,3,24035966-2019-04-18T12:50:42Z-00003-000
1720,6,DPH,27,43194,5,466a544c-2019-04-18T15:32:32Z-00002-000
1721,6,DPH,28,24031,5,f4a3ee69-2019-04-18T15:32:25Z-00002-000
1722,6,DPH,29,9620,3,8156d8db-2019-04-18T13:53:21Z-00001-000
1723,10,DPH,48,39470,1,8160cfd9-2019-04-18T18:44:31Z-00005-000
1724,6,DPH,30,12888,2,7d46c6e8-2019-04-18T19:48:32Z-00003-000
1725,6,DPH,31,13443,5,7bf53995-2019-04-18T19:33:59Z-00002-000
1726,6,DPH,32,21323,2,e8f92dd9-2019-04-18T14:36:48Z-00002-000
1727,6,DPH,33,26712,7,fa922cd8-2019-04-18T16:13:55Z-00003-000
1728,6,DPH,34,9620,1,8156d8db-2019-04-18T13:53:21Z-00005-000
1729,6,DPH,35,26786,1,54b181c-2019-04-18T15:21:56Z-00004-000
1730,6,DPH,36,26089,6,9361e5bc-2019-04-18T16:31:35Z-00002-000
1731,6,DPH,37,48,4,5f1c7022-2019-04-18T15:36:48Z-00004-000
1732,6,DPH,38,29438,2,5177bde4-2019-04-18T13:40:21Z-00003-000
1733,6,DPH,39,17885,63,6d95469d-2019-04-18T16:14:32Z-00001-000
1734,10,DPH,49,15859,7,ffcf93d6-2019-04-18T18:36:12Z-00006-000
1735,6,DPH,40,5804,6,6f5c7d0-2019-04-18T15:43:46Z-00004-000
1736,3,DirichletLM,0,33283,5,20065e77-2019-04-18T16:29:46Z-00002-000
1737,3,DirichletLM,1,33283,6,20065e77-2019-04-18T16:29:46Z-00000-000
1738,3,DirichletLM,2,4054,2,c5983d90-2019-04-18T12:50:26Z-00001-000
1739,3,DirichletLM,3,17770,2,3086328b-2019-04-18T16:56:48Z-00001-000
1740,3,DirichletLM,4,33283,3,20065e77-2019-04-18T16:29:46Z-00001-000
1741,3,DirichletLM,5,4054,1,c5983d90-2019-04-18T12:50:26Z-00000-000
1742,3,DirichletLM,6,17770,3,2c8dc433-2019-04-18T15:29:54Z-00005-000
1743,3,DirichletLM,7,12726,1,647a2c01-2019-04-18T15:00:36Z-00005-000
1744,3,DirichletLM,8,12726,4,647a2c01-2019-04-18T15:00:36Z-00004-000
1745,3,DirichletLM,9,12726,6,647a2c01-2019-04-18T15:00:36Z-00000-000
1746,6,DPH,41,16223,62,4b51d325-2019-04-19T12:44:49Z-00059-000
1747,3,DirichletLM,10,17770,1,57906a2b-2019-04-15T20:22:37Z-00019-000
1748,3,DirichletLM,11,2826,5,552326f2-2019-04-18T16:30:31Z-00001-000
1749,3,DirichletLM,12,42370,2,cac3507c-2019-04-18T16:47:48Z-00000-000
1750,3,DirichletLM,13,12726,5,647a2c01-2019-04-18T15:00:36Z-00002-000
1751,3,DirichletLM,14,293,14,711a6bbb-2019-04-19T12:44:18Z-00013-000
1752,3,DirichletLM,15,42989,3,f09a312b-2019-04-18T14:45:49Z-00001-000
1753,3,DirichletLM,16,39328,3,5b11ddfc-2019-04-15T20:24:30Z-00001-000
1754,3,DirichletLM,17,18997,5,2bb747be-2019-04-18T15:02:14Z-00002-000
1755,3,DirichletLM,18,21023,1,9d8f6619-2019-04-18T16:02:54Z-00004-000
1756,3,DirichletLM,19,20726,10,a5a3948d-2019-04-18T17:31:19Z-00003-000
1757,6,DPH,42,3344,1,80d73cf6-2019-04-18T19:32:12Z-00005-000
1758,3,DirichletLM,20,37492,5,33a1f7f4-2019-04-18T13:23:19Z-00000-000
1759,3,DirichletLM,21,43692,1,687911d8-2019-04-18T16:47:10Z-00001-000
1760,3,DirichletLM,22,21719,11,235d8657-2019-04-18T11:54:13Z-00001-000
1761,3,DirichletLM,23,293,3,711a6bbb-2019-04-19T12:44:18Z-00002-000
1762,3,DirichletLM,24,33239,20,c773aa32-2019-04-18T19:47:04Z-00003-000
1763,3,DirichletLM,25,27628,3,8b9fe8f4-2019-04-18T15:37:00Z-00003-000
1764,3,DirichletLM,26,42491,3,48c5d36-2019-04-18T15:20:44Z-00003-000
1765,3,DirichletLM,27,23965,1,6e5fda33-2019-04-18T15:59:50Z-00007-000
1766,3,DirichletLM,28,370,26,974f4ea8-2019-04-18T12:01:10Z-00001-000
1767,3,DirichletLM,29,32367,3,81187b8e-2019-04-18T19:53:47Z-00003-000
1768,6,DPH,43,3344,1,80d73cf6-2019-04-18T19:32:12Z-00005-000
1769,3,DirichletLM,30,19573,1,5cd14631-2019-04-18T15:26:02Z-00004-000
1770,3,DirichletLM,31,22444,7,3e0f1978-2019-04-17T11:47:21Z-00068-000
1771,3,DirichletLM,32,18302,2,348b400f-2019-04-18T13:40:27Z-00001-000
1772,3,DirichletLM,33,36302,2,701b17d-2019-04-18T15:38:32Z-00003-000
1773,3,DirichletLM,34,23946,4,ecc4434-2019-04-17T11:47:39Z-00079-000
1774,3,DirichletLM,35,23946,4,ecc4434-2019-04-17T11:47:39Z-00079-000
1775,3,DirichletLM,36,23946,4,ecc4434-2019-04-17T11:47:39Z-00079-000
1776,3,DirichletLM,37,23946,4,ecc4434-2019-04-17T11:47:39Z-00079-000
1777,3,DirichletLM,38,21425,3,3be6d1f-2019-04-18T19:03:27Z-00000-000
1778,3,DirichletLM,39,23397,6,ef850db1-2019-04-18T12:51:10Z-00004-000
1779,6,DPH,44,3344,1,80d73cf6-2019-04-18T19:32:12Z-00005-000
1780,3,DirichletLM,40,36409,5,275fca47-2019-04-18T17:21:12Z-00002-000
1781,3,DirichletLM,41,28667,2,82cf3169-2019-04-18T15:14:40Z-00002-000
1782,3,DirichletLM,42,36977,2,799317e6-2019-04-18T15:59:59Z-00003-000
1783,3,DirichletLM,43,1817,4,ef020a35-2019-04-18T19:36:45Z-00005-000
1784,3,DirichletLM,44,1817,4,ef020a35-2019-04-18T19:36:45Z-00005-000
1785,3,DirichletLM,45,1817,4,ef020a35-2019-04-18T19:36:45Z-00005-000
